3.2988 	WARNING 	The 'psychtoolbox' library cannot be loaded but is required for audio capture (use `pip install psychtoolbox` to get it). Microphone recording will be unavailable this session. Note that opening a microphone stream will raise an error.
773.0206 	INFO 	Mouse: using default window
773.8375 	DATA 	Keypress: space
773.9344 	EXP 	window1: units = 'pix'
774.7302 	DATA 	Keypress: f
774.8799 	DATA 	Keypress: f
775.3600 	DATA 	Keypress: f
775.8250 	DATA 	Keypress: f
776.0199 	DATA 	Keypress: j
776.5001 	DATA 	Keypress: f
777.2202 	DATA 	Keypress: f
777.4900 	DATA 	Keypress: j
779.6803 	DATA 	Keypress: space
779.6807 	INFO 	Mouse: using default window
780.4177 	DATA 	Keypress: space
781.3948 	DATA 	Keypress: space
782.6878 	DATA 	Keypress: space
782.7345 	EXP 	window1: units = 'pix'
783.4007 	DATA 	Keypress: f
783.7303 	DATA 	Keypress: f
783.9405 	DATA 	Keypress: f
784.7504 	DATA 	Keypress: j
785.2905 	DATA 	Keypress: j
787.5101 	DATA 	Keypress: space
787.5106 	INFO 	Mouse: using default window
788.3929 	DATA 	Keypress: space
789.1970 	DATA 	Keypress: space
789.2503 	EXP 	window1: units = 'pix'
790.1808 	DATA 	Keypress: f
790.4504 	DATA 	Keypress: f
790.8105 	DATA 	Keypress: j
791.2605 	DATA 	Keypress: j
793.4209 	DATA 	Keypress: space
793.4214 	INFO 	Mouse: using default window
794.0042 	DATA 	Keypress: space
794.0487 	EXP 	window1: units = 'pix'
795.0710 	DATA 	Keypress: f
795.4007 	DATA 	Keypress: f
795.7000 	DATA 	Keypress: f
795.9706 	DATA 	Keypress: j
796.5700 	DATA 	Keypress: f
796.9607 	DATA 	Keypress: f
797.1409 	DATA 	Keypress: j
799.1511 	DATA 	Keypress: space
799.1516 	INFO 	Mouse: using default window
800.1490 	DATA 	Keypress: space
800.1882 	EXP 	window1: units = 'pix'
800.9512 	DATA 	Keypress: f
801.1301 	DATA 	Keypress: f
801.5810 	DATA 	Keypress: j
801.9710 	DATA 	Keypress: j
804.1166 	DATA 	Keypress: space
804.1171 	INFO 	Mouse: using default window
804.8312 	DATA 	Keypress: space
805.3406 	DATA 	Keypress: space
805.3851 	EXP 	window1: units = 'pix'
806.3507 	DATA 	Keypress: f
807.1313 	DATA 	Keypress: f
807.4011 	DATA 	Keypress: j
807.9412 	DATA 	Keypress: f
808.4812 	DATA 	Keypress: j
810.6715 	DATA 	Keypress: space
810.6720 	INFO 	Mouse: using default window
811.3061 	DATA 	Keypress: space
811.3487 	EXP 	window1: units = 'pix'
812.2017 	DATA 	Keypress: f
812.8316 	DATA 	Keypress: j
813.3415 	DATA 	Keypress: f
813.6116 	DATA 	Keypress: j
815.5318 	DATA 	Keypress: space
815.5323 	INFO 	Mouse: using default window
816.1147 	DATA 	Keypress: space
816.7048 	DATA 	Keypress: space
818.3948 	DATA 	Keypress: space
818.4508 	EXP 	window1: units = 'pix'
819.4019 	DATA 	Keypress: f
819.7918 	DATA 	Keypress: f
820.0616 	DATA 	Keypress: f
820.3916 	DATA 	Keypress: f
820.5716 	DATA 	Keypress: j
821.1419 	DATA 	Keypress: j
823.5413 	DATA 	Keypress: space
823.5418 	INFO 	Mouse: using default window
824.4826 	DATA 	Keypress: space
824.5317 	EXP 	window1: units = 'pix'
825.8526 	DATA 	Keypress: f
826.7822 	DATA 	Keypress: f
827.2021 	DATA 	Keypress: f
827.6819 	DATA 	Keypress: j
828.1321 	DATA 	Keypress: f
828.6721 	DATA 	Keypress: j
831.1316 	DATA 	Keypress: space
831.1321 	INFO 	Mouse: using default window
832.1297 	DATA 	Keypress: space
832.1700 	EXP 	window1: units = 'pix'
833.0533 	DATA 	Keypress: f
833.4722 	DATA 	Keypress: f
833.7123 	DATA 	Keypress: f
834.2822 	DATA 	Keypress: j
834.6423 	DATA 	Keypress: f
835.2423 	DATA 	Keypress: j
837.4026 	DATA 	Keypress: space
837.4031 	INFO 	Mouse: using default window
838.4348 	DATA 	Keypress: space
838.4815 	EXP 	window1: units = 'pix'
839.3527 	DATA 	Keypress: f
839.6225 	DATA 	Keypress: f
840.0417 	DATA 	Keypress: f
840.4925 	DATA 	Keypress: f
841.0325 	DATA 	Keypress: j
841.5729 	DATA 	Keypress: j
843.7928 	DATA 	Keypress: space
843.7933 	INFO 	Mouse: using default window
844.8183 	DATA 	Keypress: space
846.9994 	DATA 	Keypress: space
847.0504 	EXP 	window1: units = 'pix'
847.9331 	DATA 	Keypress: f
848.3229 	DATA 	Keypress: f
848.6221 	DATA 	Keypress: f
848.8180 	DATA 	Keypress: f
849.4932 	DATA 	Keypress: j
849.8231 	DATA 	Keypress: f
852.0742 	DATA 	Keypress: j
854.3839 	DATA 	Keypress: space
854.3844 	INFO 	Mouse: using default window
854.9970 	DATA 	Keypress: space
855.0320 	EXP 	window1: units = 'pix'
856.3036 	DATA 	Keypress: f
856.6333 	DATA 	Keypress: f
856.9324 	DATA 	Keypress: f
857.2032 	DATA 	Keypress: j
857.5031 	DATA 	Keypress: f
857.7732 	DATA 	Keypress: f
857.9381 	DATA 	Keypress: j
859.1378 	DATA 	Keypress: space
859.9934 	DATA 	Keypress: space
859.9939 	INFO 	Mouse: using default window
860.7227 	DATA 	Keypress: space
860.7652 	EXP 	window1: units = 'pix'
861.4336 	DATA 	Keypress: f
862.0035 	DATA 	Keypress: f
862.2733 	DATA 	Keypress: f
862.6034 	DATA 	Keypress: f
863.8635 	DATA 	Keypress: f
864.1334 	DATA 	Keypress: f
865.5136 	DATA 	Keypress: j
865.9036 	DATA 	Keypress: j
868.0337 	DATA 	Keypress: space
868.0341 	INFO 	Mouse: using default window
868.6574 	DATA 	Keypress: space
868.7402 	EXP 	window1: units = 'pix'
869.5942 	DATA 	Keypress: f
869.8636 	DATA 	Keypress: f
870.2530 	DATA 	Keypress: j
870.7038 	DATA 	Keypress: f
871.0337 	DATA 	Keypress: j
873.2558 	DATA 	Keypress: space
873.2563 	INFO 	Mouse: using default window
873.9478 	DATA 	Keypress: space
874.6114 	DATA 	Keypress: space
876.5881 	DATA 	Keypress: space
876.6357 	EXP 	window1: units = 'pix'
877.4543 	DATA 	Keypress: f
879.5542 	DATA 	Keypress: f
880.5743 	DATA 	Keypress: f
880.8141 	DATA 	Keypress: j
881.2341 	DATA 	Keypress: f
881.4440 	DATA 	Keypress: j
883.6344 	DATA 	Keypress: space
883.6349 	INFO 	Mouse: using default window
884.2985 	DATA 	Keypress: space
885.1138 	DATA 	Keypress: space
885.1667 	EXP 	window1: units = 'pix'
885.9446 	DATA 	Keypress: f
886.3948 	DATA 	Keypress: f
887.8045 	DATA 	Keypress: f
888.2546 	DATA 	Keypress: j
888.7496 	DATA 	Keypress: f
889.3346 	DATA 	Keypress: j
891.3148 	DATA 	Keypress: space
891.3153 	INFO 	Mouse: using default window
892.0181 	DATA 	Keypress: space
892.6983 	DATA 	Keypress: space
894.2969 	DATA 	Keypress: space
894.3506 	EXP 	window1: units = 'pix'
895.3951 	DATA 	Keypress: f
895.6648 	DATA 	Keypress: f
895.9647 	DATA 	Keypress: j
896.5049 	DATA 	Keypress: j
897.6489 	DATA 	Keypress: space
898.6351 	DATA 	Keypress: space
898.6356 	INFO 	Mouse: using default window
899.4518 	DATA 	Keypress: space
900.0188 	DATA 	Keypress: space
900.0667 	EXP 	window1: units = 'pix'
900.8853 	DATA 	Keypress: f
901.5171 	DATA 	Keypress: f
901.8150 	DATA 	Keypress: f
902.3852 	DATA 	Keypress: j
902.7752 	DATA 	Keypress: j
904.9954 	DATA 	Keypress: space
904.9958 	INFO 	Mouse: using default window
905.8748 	DATA 	Keypress: space
905.9170 	EXP 	window1: units = 'pix'
906.8557 	DATA 	Keypress: f
907.4554 	DATA 	Keypress: j
907.9653 	DATA 	Keypress: f
908.3254 	DATA 	Keypress: j
910.4555 	DATA 	Keypress: space
910.4560 	INFO 	Mouse: using default window
911.3011 	DATA 	Keypress: space
911.3648 	EXP 	window1: units = 'pix'
911.8842 	DATA 	Keypress: space
912.2258 	DATA 	Keypress: f
912.8258 	DATA 	Keypress: j
913.6648 	DATA 	Keypress: f
913.7854 	DATA 	Keypress: j
915.8858 	DATA 	Keypress: space
915.8863 	INFO 	Mouse: using default window
916.8550 	DATA 	Keypress: space
916.8985 	EXP 	window1: units = 'pix'
917.8652 	DATA 	Keypress: f
918.5576 	DATA 	Keypress: j
918.9757 	DATA 	Keypress: j
920.9859 	DATA 	Keypress: space
920.9863 	INFO 	Mouse: using default window
921.8319 	DATA 	Keypress: space
921.8657 	EXP 	window1: units = 'pix'
922.6362 	DATA 	Keypress: f
923.3560 	DATA 	Keypress: j
923.9581 	DATA 	Keypress: f
924.4210 	DATA 	Keypress: j
926.3862 	DATA 	Keypress: space
926.3866 	INFO 	Mouse: using default window
927.3845 	DATA 	Keypress: space
927.4314 	EXP 	window1: units = 'pix'
928.1564 	DATA 	Keypress: f
928.8462 	DATA 	Keypress: j
929.2355 	DATA 	Keypress: f
929.6560 	DATA 	Keypress: j
931.5234 	DATA 	Keypress: space
931.9361 	DATA 	Keypress: space
931.9364 	INFO 	Mouse: using default window
932.5994 	DATA 	Keypress: space
932.6485 	EXP 	window1: units = 'pix'
933.2865 	DATA 	Keypress: f
933.9763 	DATA 	Keypress: j
934.3663 	DATA 	Keypress: f
934.9655 	DATA 	Keypress: j
936.9166 	DATA 	Keypress: space
936.9171 	INFO 	Mouse: using default window
937.8830 	DATA 	Keypress: space
937.9161 	EXP 	window1: units = 'pix'
938.5667 	DATA 	Keypress: f
939.9766 	DATA 	Keypress: f
940.3366 	DATA 	Keypress: f
940.4732 	DATA 	Keypress: j
940.7264 	DATA 	Keypress: j
941.1213 	DATA 	Keypress: j
942.9467 	DATA 	Keypress: space
942.9472 	INFO 	Mouse: using default window
943.9456 	DATA 	Keypress: space
944.0187 	EXP 	window1: units = 'pix'
944.7470 	DATA 	Keypress: f
945.3768 	DATA 	Keypress: f
945.7066 	DATA 	Keypress: j
946.0671 	DATA 	Keypress: f
946.6069 	DATA 	Keypress: f
946.9071 	DATA 	Keypress: f
947.0868 	DATA 	Keypress: f
947.2970 	DATA 	Keypress: j
949.2471 	DATA 	Keypress: space
949.2476 	INFO 	Mouse: using default window
949.7061 	DATA 	Keypress: space
950.2160 	DATA 	Keypress: space
950.2491 	EXP 	window1: units = 'pix'
950.8672 	DATA 	Keypress: f
951.1970 	DATA 	Keypress: f
951.6770 	DATA 	Keypress: f
952.1577 	DATA 	Keypress: j
952.5763 	DATA 	Keypress: f
953.0871 	DATA 	Keypress: j
954.7075 	DATA 	Keypress: space
955.0673 	DATA 	Keypress: space
955.0678 	INFO 	Mouse: using default window
955.6504 	DATA 	Keypress: space
955.6828 	EXP 	window1: units = 'pix'
956.2136 	DATA 	Keypress: f
956.5373 	DATA 	Keypress: f
956.6872 	DATA 	Keypress: f
956.9272 	DATA 	Keypress: f
957.4373 	DATA 	Keypress: j
957.8873 	DATA 	Keypress: j
958.0021 	DATA 	Keypress: j
959.2164 	DATA 	Keypress: space
960.0767 	DATA 	Keypress: space
960.0772 	INFO 	Mouse: using default window
960.4769 	DATA 	Keypress: space
960.9865 	DATA 	Keypress: space
961.0334 	EXP 	window1: units = 'pix'
961.6678 	DATA 	Keypress: f
961.9967 	DATA 	Keypress: f
962.5676 	DATA 	Keypress: f
962.8074 	DATA 	Keypress: j
963.4677 	DATA 	Keypress: j
965.4478 	DATA 	Keypress: space
965.4484 	INFO 	Mouse: using default window
965.9987 	DATA 	Keypress: space
966.0481 	EXP 	window1: units = 'pix'
966.5842 	DATA 	Keypress: f
966.9177 	DATA 	Keypress: f
967.0844 	DATA 	Keypress: f
967.4581 	DATA 	Keypress: f
967.9976 	DATA 	Keypress: f
968.6581 	DATA 	Keypress: j
969.0178 	DATA 	Keypress: f
969.3479 	DATA 	Keypress: j
971.1828 	DATA 	Keypress: space
971.5978 	DATA 	Keypress: space
971.5982 	INFO 	Mouse: using default window
972.2611 	DATA 	Keypress: space
972.2979 	EXP 	window1: units = 'pix'
973.0982 	DATA 	Keypress: f
973.4880 	DATA 	Keypress: f
973.7880 	DATA 	Keypress: f
973.9979 	DATA 	Keypress: j
974.5380 	DATA 	Keypress: j
976.6675 	DATA 	Keypress: space
976.6680 	INFO 	Mouse: using default window
977.2409 	DATA 	Keypress: space
977.2813 	EXP 	window1: units = 'pix'
978.1085 	DATA 	Keypress: f
979.1605 	DATA 	Keypress: j
979.8783 	DATA 	Keypress: j
982.1889 	DATA 	Keypress: space
982.1894 	INFO 	Mouse: using default window
982.9165 	DATA 	Keypress: space
982.9495 	EXP 	window1: units = 'pix'
984.2906 	DATA 	Keypress: f
984.6485 	DATA 	Keypress: f
984.9784 	DATA 	Keypress: j
985.3685 	DATA 	Keypress: f
985.6684 	DATA 	Keypress: j
987.6788 	DATA 	Keypress: space
987.6793 	INFO 	Mouse: using default window
988.4666 	DATA 	Keypress: space
988.9762 	DATA 	Keypress: space
989.0332 	EXP 	window1: units = 'pix'
989.6592 	DATA 	Keypress: f
990.2747 	DATA 	Keypress: j
991.0688 	DATA 	Keypress: f
991.5789 	DATA 	Keypress: f
991.9380 	DATA 	Keypress: j
994.1593 	DATA 	Keypress: j
994.5788 	DATA 	Keypress: space
994.5792 	INFO 	Mouse: using default window
995.4587 	DATA 	Keypress: space
995.4977 	EXP 	window1: units = 'pix'
996.5598 	DATA 	Keypress: f
996.9492 	DATA 	Keypress: f
997.2791 	DATA 	Keypress: f
997.4443 	DATA 	Keypress: j
997.6991 	DATA 	Keypress: f
998.2992 	DATA 	Keypress: f
998.5391 	DATA 	Keypress: j
1000.6996 	DATA 	Keypress: j
1000.9686 	DATA 	Keypress: space
1000.9690 	INFO 	Mouse: using default window
1001.7574 	DATA 	Keypress: space
1001.8029 	EXP 	window1: units = 'pix'
1002.5600 	DATA 	Keypress: f
1003.1896 	DATA 	Keypress: j
1003.7295 	DATA 	Keypress: f
1004.0294 	DATA 	Keypress: j
1006.2198 	DATA 	Keypress: space
1006.2202 	INFO 	Mouse: using default window
1007.0362 	DATA 	Keypress: space
1007.0817 	EXP 	window1: units = 'pix'
1007.6900 	DATA 	Keypress: f
1008.1997 	DATA 	Keypress: f
1008.5597 	DATA 	Keypress: f
1009.1298 	DATA 	Keypress: f
1009.4897 	DATA 	Keypress: j
1009.8489 	DATA 	Keypress: f
1010.0296 	DATA 	Keypress: j
1012.0703 	DATA 	Keypress: space
1012.0708 	INFO 	Mouse: using default window
1012.7963 	DATA 	Keypress: space
1012.9165 	EXP 	window1: units = 'pix'
1013.4502 	DATA 	Keypress: f
1013.8099 	DATA 	Keypress: f
1014.0498 	DATA 	Keypress: f
1014.3498 	DATA 	Keypress: f
1014.5608 	DATA 	Keypress: j
1014.9201 	DATA 	Keypress: f
1015.0999 	DATA 	Keypress: j
1017.2303 	DATA 	Keypress: space
1017.2308 	INFO 	Mouse: using default window
1017.9338 	DATA 	Keypress: space
1018.4949 	DATA 	Keypress: space
1018.9528 	DATA 	Keypress: space
1018.9998 	EXP 	window1: units = 'pix'
1019.6005 	DATA 	Keypress: f
1019.8402 	DATA 	Keypress: f
1020.0500 	DATA 	Keypress: f
1020.3807 	DATA 	Keypress: f
1020.5600 	DATA 	Keypress: j
1020.9796 	DATA 	Keypress: f
1021.5808 	DATA 	Keypress: j
1023.7705 	DATA 	Keypress: space
1023.7710 	INFO 	Mouse: using default window
1024.3835 	DATA 	Keypress: space
1024.4313 	EXP 	window1: units = 'pix'
1025.2407 	DATA 	Keypress: f
1025.6004 	DATA 	Keypress: f
1025.8704 	DATA 	Keypress: f
1026.1103 	DATA 	Keypress: f
1026.6204 	DATA 	Keypress: f
1026.7703 	DATA 	Keypress: f
1027.2807 	DATA 	Keypress: f
1028.2102 	DATA 	Keypress: f
1029.7108 	DATA 	Keypress: f
1031.2708 	DATA 	Keypress: f
1032.6508 	DATA 	Keypress: f
1032.9207 	DATA 	Keypress: j
1033.4007 	DATA 	Keypress: j
1035.6830 	DATA 	Keypress: space
1035.6834 	INFO 	Mouse: using default window
1036.3469 	DATA 	Keypress: space
1036.9762 	DATA 	Keypress: space
1037.0332 	EXP 	window1: units = 'pix'
1037.8131 	DATA 	Keypress: f
1038.5311 	DATA 	Keypress: j
1039.0114 	DATA 	Keypress: j
1041.2017 	DATA 	Keypress: space
1041.2022 	INFO 	Mouse: using default window
1041.6893 	DATA 	Keypress: space
1042.1877 	DATA 	Keypress: space
1042.2330 	EXP 	window1: units = 'pix'
1043.3615 	DATA 	Keypress: f
1043.8409 	DATA 	Keypress: f
1044.1415 	DATA 	Keypress: f
1044.7713 	DATA 	Keypress: j
1045.4915 	DATA 	Keypress: j
1047.6516 	DATA 	Keypress: space
1047.6521 	INFO 	Mouse: using default window
1048.5304 	DATA 	Keypress: space
1049.3353 	DATA 	Keypress: space
1049.3831 	EXP 	window1: units = 'pix'
1050.2918 	DATA 	Keypress: f
1050.8617 	DATA 	Keypress: f
1051.1616 	DATA 	Keypress: f
1051.5818 	DATA 	Keypress: j
1052.0617 	DATA 	Keypress: f
1052.3317 	DATA 	Keypress: f
1052.4970 	DATA 	Keypress: j
1054.6714 	DATA 	Keypress: space
1054.6719 	INFO 	Mouse: using default window
1055.5168 	DATA 	Keypress: space
1055.5643 	EXP 	window1: units = 'pix'
1056.5624 	DATA 	Keypress: f
1057.2518 	DATA 	Keypress: j
1057.8824 	DATA 	Keypress: f
1058.2123 	DATA 	Keypress: j
1060.4625 	DATA 	Keypress: space
1060.4630 	INFO 	Mouse: using default window
1061.4940 	DATA 	Keypress: space
1061.5327 	EXP 	window1: units = 'pix'
1062.5325 	DATA 	Keypress: f
1062.9223 	DATA 	Keypress: f
1063.3723 	DATA 	Keypress: j
1064.0035 	DATA 	Keypress: j
1066.1326 	DATA 	Keypress: space
1066.1331 	INFO 	Mouse: using default window
1066.8874 	DATA 	Keypress: space
1066.9312 	EXP 	window1: units = 'pix'
1067.6928 	DATA 	Keypress: f
1068.0226 	DATA 	Keypress: f
1068.4144 	DATA 	Keypress: j
1068.7726 	DATA 	Keypress: f
1069.0437 	DATA 	Keypress: j
1071.2329 	DATA 	Keypress: space
1071.2333 	INFO 	Mouse: using default window
1072.0207 	DATA 	Keypress: space
1072.5305 	DATA 	Keypress: space
1072.5830 	EXP 	window1: units = 'pix'
1073.2131 	DATA 	Keypress: f
1073.9030 	DATA 	Keypress: j
1074.3380 	DATA 	Keypress: f
1075.1047 	DATA 	Keypress: j
1077.2332 	DATA 	Keypress: space
1077.2337 	INFO 	Mouse: using default window
1078.0490 	DATA 	Keypress: space
1078.0968 	EXP 	window1: units = 'pix'
1078.8838 	DATA 	Keypress: f
1079.3331 	DATA 	Keypress: f
1079.6330 	DATA 	Keypress: f
1079.8129 	DATA 	Keypress: j
1080.5632 	DATA 	Keypress: f
1082.0335 	DATA 	Keypress: j
1084.2837 	DATA 	Keypress: space
1084.2842 	INFO 	Mouse: using default window
1084.9701 	DATA 	Keypress: space
1085.3444 	DATA 	Keypress: space
1085.3997 	EXP 	window1: units = 'pix'
1086.2929 	DATA 	Keypress: f
1086.7436 	DATA 	Keypress: f
1086.9532 	DATA 	Keypress: j
1087.4935 	DATA 	Keypress: f
1088.1839 	DATA 	Keypress: f
1088.3934 	DATA 	Keypress: j
1090.6738 	DATA 	Keypress: space
1090.6742 	INFO 	Mouse: using default window
1091.5808 	DATA 	Keypress: space
1092.2093 	DATA 	Keypress: space
1092.2659 	EXP 	window1: units = 'pix'
1093.0439 	DATA 	Keypress: f
1093.4338 	DATA 	Keypress: f
1093.9437 	DATA 	Keypress: f
1094.2137 	DATA 	Keypress: f
1094.9638 	DATA 	Keypress: j
1095.3539 	DATA 	Keypress: f
1095.6537 	DATA 	Keypress: j
1097.8140 	DATA 	Keypress: j
1098.5039 	DATA 	Keypress: space
1098.5042 	INFO 	Mouse: using default window
1098.9874 	DATA 	Keypress: space
1099.0476 	EXP 	window1: units = 'pix'
1099.9143 	DATA 	Keypress: f
1100.2439 	DATA 	Keypress: f
1100.4847 	DATA 	Keypress: f
1101.0539 	DATA 	Keypress: f
1101.2338 	DATA 	Keypress: f
1101.5039 	DATA 	Keypress: j
1101.8640 	DATA 	Keypress: j
1104.0695 	DATA 	Keypress: space
1104.0700 	INFO 	Mouse: using default window
1104.8466 	DATA 	Keypress: space
1104.9310 	EXP 	window1: units = 'pix'
1105.7345 	DATA 	Keypress: f
1106.2742 	DATA 	Keypress: f
1106.6341 	DATA 	Keypress: f
1106.8462 	DATA 	Keypress: j
1107.3869 	DATA 	Keypress: f
1107.8347 	DATA 	Keypress: j
1110.0848 	DATA 	Keypress: space
1110.0853 	INFO 	Mouse: using default window
1111.0253 	DATA 	Keypress: space
1111.1467 	EXP 	window1: units = 'pix'
1111.9750 	DATA 	Keypress: f
1112.3646 	DATA 	Keypress: f
1113.0246 	DATA 	Keypress: f
1115.7549 	DATA 	Keypress: f
1117.3758 	DATA 	Keypress: f
1117.9147 	DATA 	Keypress: j
1118.2447 	DATA 	Keypress: j
1120.4350 	DATA 	Keypress: space
1120.4355 	INFO 	Mouse: using default window
1121.0981 	DATA 	Keypress: space
1121.1865 	EXP 	window1: units = 'pix'
1121.9652 	DATA 	Keypress: f
1122.5050 	DATA 	Keypress: f
1122.7450 	DATA 	Keypress: f
1123.1048 	DATA 	Keypress: j
1123.6450 	DATA 	Keypress: j
1125.8654 	DATA 	Keypress: space
1125.8659 	INFO 	Mouse: using default window
1126.2962 	DATA 	Keypress: space
1126.4054 	EXP 	window1: units = 'pix'
1127.2454 	DATA 	Keypress: f
1127.7848 	DATA 	Keypress: f
1127.9650 	DATA 	Keypress: f
1128.1600 	DATA 	Keypress: j
1128.3403 	DATA 	Keypress: j
1130.4726 	DATA 	Keypress: space
1130.4731 	INFO 	Mouse: using default window
1131.1590 	DATA 	Keypress: space
1131.6348 	DATA 	Keypress: space
1131.6840 	EXP 	window1: units = 'pix'
1132.3156 	DATA 	Keypress: f
1132.6468 	DATA 	Keypress: f
1132.9170 	DATA 	Keypress: f
1133.2153 	DATA 	Keypress: f
1133.5453 	DATA 	Keypress: j
1133.9954 	DATA 	Keypress: f
1134.3560 	DATA 	Keypress: f
1134.6853 	DATA 	Keypress: f
1134.8953 	DATA 	Keypress: j
1136.9358 	DATA 	Keypress: space
1136.9362 	INFO 	Mouse: using default window
1137.1520 	DATA 	Keypress: space
1137.7191 	DATA 	Keypress: space
1137.7650 	EXP 	window1: units = 'pix'
1138.4658 	DATA 	Keypress: f
1138.9156 	DATA 	Keypress: f
1139.0954 	DATA 	Keypress: f
1139.7563 	DATA 	Keypress: f
1140.2358 	DATA 	Keypress: f
1140.5656 	DATA 	Keypress: j
1141.1058 	DATA 	Keypress: f
1141.6460 	DATA 	Keypress: f
1142.2758 	DATA 	Keypress: f
1142.4409 	DATA 	Keypress: f
1142.8458 	DATA 	Keypress: f
1143.1757 	DATA 	Keypress: f
1144.2561 	DATA 	Keypress: j
1146.4463 	DATA 	Keypress: space
1146.4468 	INFO 	Mouse: using default window
1146.9062 	DATA 	Keypress: space
1147.0329 	EXP 	window1: units = 'pix'
1147.6463 	DATA 	Keypress: f
1147.8860 	DATA 	Keypress: f
1148.0660 	DATA 	Keypress: f
1148.3978 	DATA 	Keypress: f
1148.6961 	DATA 	Keypress: j
1148.9659 	DATA 	Keypress: j
1151.0364 	DATA 	Keypress: space
1151.0369 	INFO 	Mouse: using default window
1151.4059 	DATA 	Keypress: space
1151.9725 	DATA 	Keypress: space
1152.0148 	EXP 	window1: units = 'pix'
1152.7783 	DATA 	Keypress: f
1153.3464 	DATA 	Keypress: f
1153.5262 	DATA 	Keypress: f
1153.7662 	DATA 	Keypress: j
1154.1263 	DATA 	Keypress: j
1155.3929 	DATA 	Keypress: space
1156.2865 	DATA 	Keypress: space
1156.2870 	INFO 	Mouse: using default window
1156.9503 	DATA 	Keypress: space
1157.0679 	EXP 	window1: units = 'pix'
1157.9960 	DATA 	Keypress: f
1158.3266 	DATA 	Keypress: f
1159.1366 	DATA 	Keypress: f
1159.3165 	DATA 	Keypress: f
1159.5864 	DATA 	Keypress: j
1159.9766 	DATA 	Keypress: j
1162.0769 	DATA 	Keypress: space
1162.0773 	INFO 	Mouse: using default window
1162.8962 	DATA 	Keypress: space
1162.9480 	EXP 	window1: units = 'pix'
1163.7591 	DATA 	Keypress: f
1164.2969 	DATA 	Keypress: f
1164.6269 	DATA 	Keypress: f
1164.8668 	DATA 	Keypress: f
1165.2571 	DATA 	Keypress: j
1165.6169 	DATA 	Keypress: f
1165.9169 	DATA 	Keypress: f
1166.0668 	DATA 	Keypress: j
1167.9021 	DATA 	Keypress: space
1168.4090 	DATA 	Keypress: space
1168.4094 	INFO 	Mouse: using default window
1168.9732 	DATA 	Keypress: space
1169.0147 	EXP 	window1: units = 'pix'
1169.6075 	DATA 	Keypress: f
1169.8472 	DATA 	Keypress: f
1170.1171 	DATA 	Keypress: f
1170.6274 	DATA 	Keypress: j
1171.1674 	DATA 	Keypress: f
1171.3472 	DATA 	Keypress: f
1171.5575 	DATA 	Keypress: j
1173.5377 	DATA 	Keypress: space
1173.5382 	INFO 	Mouse: using default window
1174.0255 	DATA 	Keypress: space
1174.4117 	DATA 	Keypress: space
1174.8367 	DATA 	Keypress: space
1174.8830 	EXP 	window1: units = 'pix'
1175.6980 	DATA 	Keypress: f
1176.1478 	DATA 	Keypress: f
1176.5678 	DATA 	Keypress: f
1176.8077 	DATA 	Keypress: f
1177.5278 	DATA 	Keypress: f
1177.7227 	DATA 	Keypress: f
1178.1580 	DATA 	Keypress: j
1178.5480 	DATA 	Keypress: f
1178.8791 	DATA 	Keypress: f
1179.0127 	DATA 	Keypress: j
1181.0092 	DATA 	Keypress: space
1181.0097 	INFO 	Mouse: using default window
