2.1428 	WARNING 	The 'psychtoolbox' library cannot be loaded but is required for audio capture (use `pip install psychtoolbox` to get it). Microphone recording will be unavailable this session. Note that opening a microphone stream will raise an error.
1539.0231 	DATA 	Keypress: f
1539.6311 	DATA 	Keypress: f
1540.0387 	DATA 	Keypress: f
1541.0628 	DATA 	Keypress: f
1541.7667 	DATA 	Keypress: f
1542.0466 	DATA 	Keypress: j
1542.5267 	DATA 	Keypress: f
1543.2628 	DATA 	Keypress: f
1543.7667 	DATA 	Keypress: j
1546.2469 	DATA 	Keypress: space
1546.2474 	INFO 	Mouse: using default window
1547.2782 	DATA 	Keypress: space
1548.7253 	DATA 	Keypress: space
1548.7709 	EXP 	window1: units = 'pix'
1549.6070 	DATA 	Keypress: f
1550.3830 	DATA 	Keypress: f
1551.8548 	DATA 	Keypress: f
1552.0546 	DATA 	Keypress: j
1552.4467 	DATA 	Keypress: j
1554.7590 	DATA 	Keypress: space
1554.7594 	INFO 	Mouse: using default window
1555.8848 	DATA 	Keypress: space
1555.9358 	EXP 	window1: units = 'pix'
1557.2550 	DATA 	Keypress: f
1560.0951 	DATA 	Keypress: j
1560.5508 	DATA 	Keypress: f
1560.8308 	DATA 	Keypress: j
1563.8552 	DATA 	Keypress: space
1563.8558 	INFO 	Mouse: using default window
1565.1201 	DATA 	Keypress: space
1565.1665 	EXP 	window1: units = 'pix'
1566.3350 	DATA 	Keypress: f
1567.4629 	DATA 	Keypress: j
1567.9828 	DATA 	Keypress: f
1568.6387 	DATA 	Keypress: j
1571.5190 	DATA 	Keypress: space
1571.5195 	INFO 	Mouse: using default window
1573.0737 	DATA 	Keypress: space
1574.6949 	DATA 	Keypress: space
1574.7514 	EXP 	window1: units = 'pix'
1575.9190 	DATA 	Keypress: f
1576.5268 	DATA 	Keypress: f
1577.0229 	DATA 	Keypress: f
1578.2549 	DATA 	Keypress: f
1578.6628 	DATA 	Keypress: f
1580.4310 	DATA 	Keypress: j
1581.3509 	DATA 	Keypress: f
1581.8387 	DATA 	Keypress: f
1582.1348 	DATA 	Keypress: f
1582.4946 	DATA 	Keypress: j
1587.6871 	DATA 	Keypress: space
1587.6875 	INFO 	Mouse: using default window
1589.1079 	DATA 	Keypress: space
1589.1535 	EXP 	window1: units = 'pix'
1590.1271 	DATA 	Keypress: f
1590.4308 	DATA 	Keypress: f
1590.7747 	DATA 	Keypress: f
1591.5029 	DATA 	Keypress: f
1591.9427 	DATA 	Keypress: j
1592.4707 	DATA 	Keypress: f
1592.7906 	DATA 	Keypress: j
1595.1834 	DATA 	Keypress: space
1595.1839 	INFO 	Mouse: using default window
1596.1824 	DATA 	Keypress: space
1596.2230 	EXP 	window1: units = 'pix'
1597.0310 	DATA 	Keypress: f
1597.4549 	DATA 	Keypress: f
1597.7987 	DATA 	Keypress: f
1598.3108 	DATA 	Keypress: f
1600.2231 	DATA 	Keypress: j
1600.7988 	DATA 	Keypress: f
1601.1748 	DATA 	Keypress: f
1601.4628 	DATA 	Keypress: f
1601.9027 	DATA 	Keypress: j
1604.8230 	DATA 	Keypress: space
1604.8235 	INFO 	Mouse: using default window
1605.6911 	DATA 	Keypress: space
1605.7349 	EXP 	window1: units = 'pix'
1606.9351 	DATA 	Keypress: f
1608.5829 	DATA 	Keypress: f
1609.6309 	DATA 	Keypress: f
1610.9829 	DATA 	Keypress: j
1611.2388 	DATA 	Keypress: f
1611.4787 	DATA 	Keypress: j
1613.6791 	DATA 	Keypress: space
1613.6795 	INFO 	Mouse: using default window
1614.6201 	DATA 	Keypress: space
1614.6674 	EXP 	window1: units = 'pix'
1617.1831 	DATA 	Keypress: f
1620.3750 	DATA 	Keypress: f
1621.2229 	DATA 	Keypress: f
1621.4947 	DATA 	Keypress: f
1622.3909 	DATA 	Keypress: j
1622.7987 	DATA 	Keypress: j
1625.0071 	DATA 	Keypress: f
1625.7989 	DATA 	Keypress: space
1625.7993 	INFO 	Mouse: using default window
1626.4765 	DATA 	Keypress: space
1626.5144 	EXP 	window1: units = 'pix'
1627.3111 	DATA 	Keypress: f
1628.7670 	DATA 	Keypress: j
1629.1668 	DATA 	Keypress: f
1629.5988 	DATA 	Keypress: j
1630.9931 	DATA 	Keypress: space
1632.3031 	DATA 	Keypress: space
1632.3036 	INFO 	Mouse: using default window
1633.4989 	DATA 	Keypress: space
1633.5381 	EXP 	window1: units = 'pix'
1636.0311 	DATA 	Keypress: j
1636.5189 	DATA 	Keypress: j
1638.7671 	DATA 	Keypress: space
1638.7676 	INFO 	Mouse: using default window
1639.9409 	DATA 	Keypress: space
1639.9904 	EXP 	window1: units = 'pix'
1641.5039 	DATA 	Keypress: f
1643.5910 	DATA 	Keypress: j
1644.0229 	DATA 	Keypress: j
1646.2871 	DATA 	Keypress: space
1646.2876 	INFO 	Mouse: using default window
1647.3383 	DATA 	Keypress: space
1647.3833 	EXP 	window1: units = 'pix'
1648.3911 	DATA 	Keypress: f
1649.5191 	DATA 	Keypress: f
1649.9108 	DATA 	Keypress: f
1652.6712 	DATA 	Keypress: j
1653.1589 	DATA 	Keypress: f
1653.4789 	DATA 	Keypress: j
1655.7830 	DATA 	Keypress: space
1655.7835 	INFO 	Mouse: using default window
1656.7133 	DATA 	Keypress: space
1656.7520 	EXP 	window1: units = 'pix'
1657.8391 	DATA 	Keypress: f
1658.7189 	DATA 	Keypress: f
1659.4309 	DATA 	Keypress: j
1660.5191 	DATA 	Keypress: f
1660.8150 	DATA 	Keypress: f
1661.1187 	DATA 	Keypress: j
1663.6631 	DATA 	Keypress: space
1663.6636 	INFO 	Mouse: using default window
1664.5021 	DATA 	Keypress: space
1664.5514 	EXP 	window1: units = 'pix'
1665.8631 	DATA 	Keypress: f
1667.0550 	DATA 	Keypress: f
1667.7989 	DATA 	Keypress: j
1668.3910 	DATA 	Keypress: f
1668.7588 	DATA 	Keypress: j
1671.1512 	DATA 	Keypress: space
1671.1516 	INFO 	Mouse: using default window
1672.0416 	DATA 	Keypress: space
1672.0809 	EXP 	window1: units = 'pix'
1673.1032 	DATA 	Keypress: f
1673.5112 	DATA 	Keypress: f
1673.8390 	DATA 	Keypress: f
1674.4949 	DATA 	Keypress: f
1679.8071 	DATA 	Keypress: f
1681.5510 	DATA 	Keypress: f
1682.8070 	DATA 	Keypress: f
1683.1668 	DATA 	Keypress: f
1683.4468 	DATA 	Keypress: j
1683.9429 	DATA 	Keypress: j
1686.9831 	DATA 	Keypress: space
1686.9836 	INFO 	Mouse: using default window
1688.0986 	DATA 	Keypress: space
1688.1505 	EXP 	window1: units = 'pix'
1688.8792 	DATA 	Keypress: f
1689.1989 	DATA 	Keypress: f
1689.4549 	DATA 	Keypress: f
1691.4390 	DATA 	Keypress: j
1692.3990 	DATA 	Keypress: j
1694.7192 	DATA 	Keypress: space
1694.7197 	INFO 	Mouse: using default window
1695.3834 	DATA 	Keypress: space
1695.4188 	EXP 	window1: units = 'pix'
1696.3752 	DATA 	Keypress: f
1697.2870 	DATA 	Keypress: f
1698.4790 	DATA 	Keypress: f
1700.2870 	DATA 	Keypress: j
1700.4788 	DATA 	Keypress: f
1701.0949 	DATA 	Keypress: f
1701.4388 	DATA 	Keypress: j
1703.6151 	DATA 	Keypress: space
1703.6156 	INFO 	Mouse: using default window
1704.3697 	DATA 	Keypress: space
1704.4144 	EXP 	window1: units = 'pix'
1705.3912 	DATA 	Keypress: f
1705.8711 	DATA 	Keypress: f
1707.1990 	DATA 	Keypress: j
1707.7910 	DATA 	Keypress: f
1708.3109 	DATA 	Keypress: f
1708.6949 	DATA 	Keypress: f
1709.4950 	DATA 	Keypress: f
1710.1109 	DATA 	Keypress: f
1711.4230 	DATA 	Keypress: j
1713.5352 	DATA 	Keypress: space
1713.5357 	INFO 	Mouse: using default window
1714.3239 	DATA 	Keypress: space
1714.3642 	EXP 	window1: units = 'pix'
1715.0632 	DATA 	Keypress: f
1715.4630 	DATA 	Keypress: f
1716.1190 	DATA 	Keypress: f
1718.6630 	DATA 	Keypress: j
1718.9509 	DATA 	Keypress: f
1719.4549 	DATA 	Keypress: f
1720.4233 	DATA 	Keypress: j
1723.1113 	DATA 	Keypress: space
1723.1118 	INFO 	Mouse: using default window
1724.0553 	DATA 	Keypress: space
1724.0976 	EXP 	window1: units = 'pix'
1724.7832 	DATA 	Keypress: f
1725.1109 	DATA 	Keypress: f
1725.4949 	DATA 	Keypress: f
1725.8709 	DATA 	Keypress: f
1726.7910 	DATA 	Keypress: j
1727.6390 	DATA 	Keypress: f
1727.8790 	DATA 	Keypress: f
1728.2149 	DATA 	Keypress: j
1730.2392 	DATA 	Keypress: space
1730.2396 	INFO 	Mouse: using default window
1731.0558 	DATA 	Keypress: space
1731.0975 	EXP 	window1: units = 'pix'
1733.3192 	DATA 	Keypress: f
1736.5671 	DATA 	Keypress: f
1737.2229 	DATA 	Keypress: f
1737.4708 	DATA 	Keypress: j
1738.2070 	DATA 	Keypress: j
1740.3192 	DATA 	Keypress: space
1740.3196 	INFO 	Mouse: using default window
1741.1363 	DATA 	Keypress: space
1741.1809 	EXP 	window1: units = 'pix'
1741.8632 	DATA 	Keypress: f
1744.6791 	DATA 	Keypress: f
1745.0151 	DATA 	Keypress: f
1747.8711 	DATA 	Keypress: f
1750.8151 	DATA 	Keypress: j
1751.1909 	DATA 	Keypress: f
1751.4869 	DATA 	Keypress: j
1753.7192 	DATA 	Keypress: space
1753.7197 	INFO 	Mouse: using default window
1754.4570 	DATA 	Keypress: space
1754.4977 	EXP 	window1: units = 'pix'
1755.7032 	DATA 	Keypress: f
1757.3271 	DATA 	Keypress: j
1757.9111 	DATA 	Keypress: j
1760.3672 	DATA 	Keypress: space
1760.3677 	INFO 	Mouse: using default window
1760.9806 	DATA 	Keypress: space
1761.0174 	EXP 	window1: units = 'pix'
1761.9673 	DATA 	Keypress: f
1762.8791 	DATA 	Keypress: f
1764.5431 	DATA 	Keypress: j
1765.0791 	DATA 	Keypress: j
1767.1992 	DATA 	Keypress: space
1767.1996 	INFO 	Mouse: using default window
1768.0785 	DATA 	Keypress: space
1768.1176 	EXP 	window1: units = 'pix'
1769.1673 	DATA 	Keypress: f
1770.3671 	DATA 	Keypress: j
1770.8791 	DATA 	Keypress: j
1773.3112 	DATA 	Keypress: space
1773.3117 	INFO 	Mouse: using default window
1774.0147 	DATA 	Keypress: space
1774.0644 	EXP 	window1: units = 'pix'
1775.1433 	DATA 	Keypress: f
1775.7831 	DATA 	Keypress: f
1776.1029 	DATA 	Keypress: f
1776.4148 	DATA 	Keypress: f
1777.0469 	DATA 	Keypress: f
1778.2151 	DATA 	Keypress: j
1778.6231 	DATA 	Keypress: f
1778.9189 	DATA 	Keypress: j
1780.9753 	DATA 	Keypress: space
1780.9758 	INFO 	Mouse: using default window
1781.7958 	DATA 	Keypress: space
1781.8309 	EXP 	window1: units = 'pix'
1782.7112 	DATA 	Keypress: f
1784.8152 	DATA 	Keypress: j
1785.9512 	DATA 	Keypress: j
1788.0552 	DATA 	Keypress: space
1788.0557 	INFO 	Mouse: using default window
1788.7702 	DATA 	Keypress: space
1788.8143 	EXP 	window1: units = 'pix'
1789.5033 	DATA 	Keypress: f
1790.2391 	DATA 	Keypress: f
1791.1111 	DATA 	Keypress: f
1791.3269 	DATA 	Keypress: j
1791.7589 	DATA 	Keypress: j
1794.1752 	DATA 	Keypress: space
1794.1757 	INFO 	Mouse: using default window
1795.9539 	DATA 	Keypress: space
1796.0143 	EXP 	window1: units = 'pix'
1797.0233 	DATA 	Keypress: f
1797.3990 	DATA 	Keypress: f
1797.7430 	DATA 	Keypress: f
1798.7191 	DATA 	Keypress: f
1799.7351 	DATA 	Keypress: f
1801.0631 	DATA 	Keypress: f
1801.6951 	DATA 	Keypress: f
1805.4951 	DATA 	Keypress: f
1806.3111 	DATA 	Keypress: f
1806.7430 	DATA 	Keypress: f
1809.1351 	DATA 	Keypress: f
1811.2072 	DATA 	Keypress: j
1811.9670 	DATA 	Keypress: j
1814.5593 	DATA 	Keypress: f
1814.8230 	DATA 	Keypress: space
1814.8234 	INFO 	Mouse: using default window
1816.2299 	DATA 	Keypress: space
1816.2836 	EXP 	window1: units = 'pix'
1817.3113 	DATA 	Keypress: f
1817.7512 	DATA 	Keypress: f
1818.1110 	DATA 	Keypress: f
1818.5510 	DATA 	Keypress: j
1819.4312 	DATA 	Keypress: f
1819.7350 	DATA 	Keypress: j
1822.1993 	DATA 	Keypress: space
1822.1997 	INFO 	Mouse: using default window
1823.3216 	DATA 	Keypress: space
1823.3661 	EXP 	window1: units = 'pix'
1824.1193 	DATA 	Keypress: f
1824.7831 	DATA 	Keypress: f
1828.6633 	DATA 	Keypress: j
1829.0551 	DATA 	Keypress: j
1831.1032 	DATA 	Keypress: space
1831.1037 	INFO 	Mouse: using default window
1832.1645 	DATA 	Keypress: space
1832.2157 	EXP 	window1: units = 'pix'
1833.1593 	DATA 	Keypress: f
1833.4711 	DATA 	Keypress: f
1833.8470 	DATA 	Keypress: f
1834.2070 	DATA 	Keypress: f
1835.5992 	DATA 	Keypress: j
1836.2072 	DATA 	Keypress: j
1838.4633 	DATA 	Keypress: space
1838.4638 	INFO 	Mouse: using default window
1839.4043 	DATA 	Keypress: space
1839.4473 	EXP 	window1: units = 'pix'
1840.1913 	DATA 	Keypress: f
1840.5591 	DATA 	Keypress: f
1840.9750 	DATA 	Keypress: f
1842.1431 	DATA 	Keypress: f
1842.9670 	DATA 	Keypress: j
1843.9192 	DATA 	Keypress: j
1846.5273 	DATA 	Keypress: space
1846.5278 	INFO 	Mouse: using default window
1847.6047 	DATA 	Keypress: space
1847.6527 	EXP 	window1: units = 'pix'
1848.3353 	DATA 	Keypress: f
1848.7431 	DATA 	Keypress: f
1849.4552 	DATA 	Keypress: j
1849.8151 	DATA 	Keypress: j
1851.6503 	DATA 	Keypress: space
1852.3191 	DATA 	Keypress: space
1852.3195 	INFO 	Mouse: using default window
1853.2383 	DATA 	Keypress: space
1853.2807 	EXP 	window1: units = 'pix'
1854.0233 	DATA 	Keypress: f
1854.3590 	DATA 	Keypress: f
1854.6631 	DATA 	Keypress: f
1855.9112 	DATA 	Keypress: f
1856.6551 	DATA 	Keypress: f
1857.0072 	DATA 	Keypress: j
1858.1592 	DATA 	Keypress: j
1860.5914 	DATA 	Keypress: space
1860.5920 	INFO 	Mouse: using default window
1861.4244 	DATA 	Keypress: space
1861.4680 	EXP 	window1: units = 'pix'
1862.2874 	DATA 	Keypress: f
1862.6152 	DATA 	Keypress: f
1862.9671 	DATA 	Keypress: f
1863.5191 	DATA 	Keypress: f
1864.4472 	DATA 	Keypress: f
1864.9671 	DATA 	Keypress: j
1865.4071 	DATA 	Keypress: j
1867.7194 	DATA 	Keypress: j
1868.0390 	DATA 	Keypress: space
1868.0394 	INFO 	Mouse: using default window
1868.9875 	DATA 	Keypress: space
1869.0307 	EXP 	window1: units = 'pix'
1869.7914 	DATA 	Keypress: f
1870.1191 	DATA 	Keypress: f
1870.5751 	DATA 	Keypress: f
1871.3828 	DATA 	Keypress: f
1872.0072 	DATA 	Keypress: f
1873.8953 	DATA 	Keypress: j
1874.6952 	DATA 	Keypress: j
1877.2233 	DATA 	Keypress: space
1877.2238 	INFO 	Mouse: using default window
1878.1710 	DATA 	Keypress: space
1878.2133 	EXP 	window1: units = 'pix'
1878.9034 	DATA 	Keypress: f
1879.2152 	DATA 	Keypress: f
1879.5671 	DATA 	Keypress: f
1880.0872 	DATA 	Keypress: j
1880.6872 	DATA 	Keypress: j
1883.1594 	DATA 	Keypress: space
1883.1599 	INFO 	Mouse: using default window
1884.1206 	DATA 	Keypress: space
1884.1668 	EXP 	window1: units = 'pix'
1884.8634 	DATA 	Keypress: f
1885.2151 	DATA 	Keypress: f
1885.8231 	DATA 	Keypress: f
1887.9352 	DATA 	Keypress: j
1888.4152 	DATA 	Keypress: j
1890.6553 	DATA 	Keypress: space
1890.6558 	INFO 	Mouse: using default window
1891.5353 	DATA 	Keypress: space
1891.5806 	EXP 	window1: units = 'pix'
1892.5194 	DATA 	Keypress: f
1894.1512 	DATA 	Keypress: f
1894.9352 	DATA 	Keypress: f
1895.5352 	DATA 	Keypress: f
1897.3672 	DATA 	Keypress: j
1898.4233 	DATA 	Keypress: j
1900.9035 	DATA 	Keypress: space
1900.9040 	INFO 	Mouse: using default window
1901.7709 	DATA 	Keypress: space
1901.8140 	EXP 	window1: units = 'pix'
1902.7754 	DATA 	Keypress: f
1903.2476 	DATA 	Keypress: f
1903.7191 	DATA 	Keypress: f
1904.3032 	DATA 	Keypress: j
1905.0072 	DATA 	Keypress: f
1905.5833 	DATA 	Keypress: j
1908.2634 	DATA 	Keypress: space
1908.2639 	INFO 	Mouse: using default window
1909.4257 	DATA 	Keypress: space
1909.4678 	EXP 	window1: units = 'pix'
1910.4714 	DATA 	Keypress: f
1910.7751 	DATA 	Keypress: f
1911.0631 	DATA 	Keypress: f
1911.4871 	DATA 	Keypress: f
1912.5032 	DATA 	Keypress: f
1912.8951 	DATA 	Keypress: f
1913.5912 	DATA 	Keypress: j
1914.5832 	DATA 	Keypress: j
1917.0794 	DATA 	Keypress: space
1917.0800 	INFO 	Mouse: using default window
1918.0607 	DATA 	Keypress: space
1918.1019 	EXP 	window1: units = 'pix'
1918.7834 	DATA 	Keypress: f
1919.1351 	DATA 	Keypress: f
1919.5271 	DATA 	Keypress: f
1920.0631 	DATA 	Keypress: f
1920.8233 	DATA 	Keypress: f
1921.9593 	DATA 	Keypress: f
1922.3831 	DATA 	Keypress: f
1923.9912 	DATA 	Keypress: f
1926.0793 	DATA 	Keypress: f
1926.4792 	DATA 	Keypress: j
1927.4073 	DATA 	Keypress: j
1929.6075 	DATA 	Keypress: space
1929.6080 	INFO 	Mouse: using default window
1930.4353 	DATA 	Keypress: space
1930.4806 	EXP 	window1: units = 'pix'
1931.1514 	DATA 	Keypress: f
1931.4711 	DATA 	Keypress: f
1932.4073 	DATA 	Keypress: f
1932.8552 	DATA 	Keypress: f
1933.5352 	DATA 	Keypress: j
1934.0712 	DATA 	Keypress: j
1935.9173 	DATA 	Keypress: space
1936.4392 	DATA 	Keypress: space
1936.4396 	INFO 	Mouse: using default window
1937.3974 	DATA 	Keypress: space
1937.4332 	EXP 	window1: units = 'pix'
1938.1194 	DATA 	Keypress: f
1938.6548 	DATA 	Keypress: f
1939.9753 	DATA 	Keypress: j
1940.4632 	DATA 	Keypress: j
1942.8475 	DATA 	Keypress: space
1942.8479 	INFO 	Mouse: using default window
1943.6755 	DATA 	Keypress: space
1943.7306 	EXP 	window1: units = 'pix'
1944.7194 	DATA 	Keypress: f
1946.5513 	DATA 	Keypress: f
1947.3033 	DATA 	Keypress: j
1947.6713 	DATA 	Keypress: j
1950.0075 	DATA 	Keypress: space
1950.0080 	INFO 	Mouse: using default window
1951.5270 	DATA 	Keypress: space
1951.5827 	EXP 	window1: units = 'pix'
1952.3755 	DATA 	Keypress: f
1952.9273 	DATA 	Keypress: f
1953.5673 	DATA 	Keypress: f
1954.1751 	DATA 	Keypress: f
1954.4871 	DATA 	Keypress: j
1955.4553 	DATA 	Keypress: j
1957.7915 	DATA 	Keypress: space
1957.7919 	INFO 	Mouse: using default window
1958.7242 	DATA 	Keypress: space
1958.7661 	EXP 	window1: units = 'pix'
1959.7835 	DATA 	Keypress: f
1961.3035 	DATA 	Keypress: f
1963.1034 	DATA 	Keypress: j
1963.7193 	DATA 	Keypress: j
1965.9835 	DATA 	Keypress: space
1965.9839 	INFO 	Mouse: using default window
1966.9256 	DATA 	Keypress: space
1966.9808 	EXP 	window1: units = 'pix'
1967.6795 	DATA 	Keypress: f
1968.0232 	DATA 	Keypress: f
1968.6632 	DATA 	Keypress: f
1969.6873 	DATA 	Keypress: f
1970.5753 	DATA 	Keypress: f
1971.6553 	DATA 	Keypress: j
1972.9033 	DATA 	Keypress: j
1974.6075 	DATA 	Keypress: space
1975.3514 	DATA 	Keypress: space
1975.3519 	INFO 	Mouse: using default window
1976.1281 	DATA 	Keypress: space
1976.1665 	EXP 	window1: units = 'pix'
1976.8795 	DATA 	Keypress: f
1977.4313 	DATA 	Keypress: f
1977.8232 	DATA 	Keypress: f
1979.6233 	DATA 	Keypress: j
1980.0233 	DATA 	Keypress: j
1982.0394 	DATA 	Keypress: space
1982.0399 	INFO 	Mouse: using default window
1983.2014 	DATA 	Keypress: space
1983.2489 	EXP 	window1: units = 'pix'
1983.9515 	DATA 	Keypress: f
1984.3032 	DATA 	Keypress: f
1984.5752 	DATA 	Keypress: f
1984.9592 	DATA 	Keypress: f
1985.6154 	DATA 	Keypress: f
1986.6313 	DATA 	Keypress: f
1986.9192 	DATA 	Keypress: f
1987.2391 	DATA 	Keypress: j
1987.6552 	DATA 	Keypress: f
1987.9833 	DATA 	Keypress: j
1990.8635 	DATA 	Keypress: space
1990.8640 	INFO 	Mouse: using default window
1991.7713 	DATA 	Keypress: space
1991.8192 	EXP 	window1: units = 'pix'
1992.4955 	DATA 	Keypress: f
1993.0955 	DATA 	Keypress: f
1993.7514 	DATA 	Keypress: f
1994.1353 	DATA 	Keypress: f
1994.3831 	DATA 	Keypress: j
1994.8313 	DATA 	Keypress: j
1997.0795 	DATA 	Keypress: space
1997.0800 	INFO 	Mouse: using default window
1997.9249 	DATA 	Keypress: space
1997.9805 	EXP 	window1: units = 'pix'
1998.6635 	DATA 	Keypress: f
1999.0233 	DATA 	Keypress: f
1999.3512 	DATA 	Keypress: f
1999.7113 	DATA 	Keypress: f
2002.2233 	DATA 	Keypress: f
2002.8714 	DATA 	Keypress: f
2003.2391 	DATA 	Keypress: j
2003.7352 	DATA 	Keypress: j
2006.1595 	DATA 	Keypress: space
2006.1600 	INFO 	Mouse: using default window
2007.1335 	DATA 	Keypress: space
2007.1684 	EXP 	window1: units = 'pix'
2008.1756 	DATA 	Keypress: f
2008.5513 	DATA 	Keypress: f
2008.8872 	DATA 	Keypress: f
2009.7592 	DATA 	Keypress: j
2010.2873 	DATA 	Keypress: j
2013.6795 	DATA 	Keypress: f
2013.9832 	DATA 	Keypress: space
2013.9835 	INFO 	Mouse: using default window
2015.2021 	DATA 	Keypress: space
2015.2500 	EXP 	window1: units = 'pix'
2016.5116 	DATA 	Keypress: f
2016.8873 	DATA 	Keypress: f
2017.6554 	DATA 	Keypress: f
2019.2233 	DATA 	Keypress: j
2019.6790 	DATA 	Keypress: j
2022.3836 	DATA 	Keypress: space
2022.3841 	INFO 	Mouse: using default window
2023.4041 	DATA 	Keypress: space
2023.4470 	EXP 	window1: units = 'pix'
2024.3996 	DATA 	Keypress: f
2024.7433 	DATA 	Keypress: f
2025.1433 	DATA 	Keypress: f
2026.0794 	DATA 	Keypress: f
2026.3753 	DATA 	Keypress: f
2027.1268 	DATA 	Keypress: f
2028.0234 	DATA 	Keypress: f
2028.7753 	DATA 	Keypress: j
2029.2472 	DATA 	Keypress: f
2029.7353 	DATA 	Keypress: f
2030.1592 	DATA 	Keypress: f
2030.4312 	DATA 	Keypress: j
2031.6433 	DATA 	Keypress: space
2032.8155 	DATA 	Keypress: space
2032.8160 	INFO 	Mouse: using default window
2033.8764 	DATA 	Keypress: space
2033.9157 	EXP 	window1: units = 'pix'
2034.5757 	DATA 	Keypress: f
2035.0553 	DATA 	Keypress: f
2035.7994 	DATA 	Keypress: f
2036.1673 	DATA 	Keypress: f
2036.7273 	DATA 	Keypress: j
2037.2152 	DATA 	Keypress: j
2038.7367 	DATA 	Keypress: space
2040.1596 	DATA 	Keypress: space
2040.1600 	INFO 	Mouse: using default window
2041.1452 	DATA 	Keypress: space
2041.1805 	EXP 	window1: units = 'pix'
2041.9196 	DATA 	Keypress: f
2042.3513 	DATA 	Keypress: f
2043.2234 	DATA 	Keypress: f
2043.7754 	DATA 	Keypress: f
2045.6154 	DATA 	Keypress: f
2046.2394 	DATA 	Keypress: f
2046.5752 	DATA 	Keypress: j
2047.0794 	DATA 	Keypress: j
2049.4075 	DATA 	Keypress: space
2049.4080 	INFO 	Mouse: using default window
2050.1516 	DATA 	Keypress: space
2050.1970 	EXP 	window1: units = 'pix'
2050.8716 	DATA 	Keypress: f
2051.4393 	DATA 	Keypress: f
2051.9274 	DATA 	Keypress: f
2052.3192 	DATA 	Keypress: f
2053.6314 	DATA 	Keypress: j
2054.0233 	DATA 	Keypress: j
2055.9357 	DATA 	Keypress: space
2055.9362 	INFO 	Mouse: using default window
2057.2905 	DATA 	Keypress: space
2057.3418 	EXP 	window1: units = 'pix'
2058.3276 	DATA 	Keypress: f
2062.0635 	DATA 	Keypress: f
2062.4393 	DATA 	Keypress: j
2063.1194 	DATA 	Keypress: j
2065.3676 	DATA 	Keypress: space
2065.3681 	INFO 	Mouse: using default window
2066.2352 	DATA 	Keypress: space
2066.2797 	EXP 	window1: units = 'pix'
2067.8076 	DATA 	Keypress: f
2069.1115 	DATA 	Keypress: j
2069.3754 	DATA 	Keypress: f
2069.6713 	DATA 	Keypress: j
2071.8716 	DATA 	Keypress: space
2071.8721 	INFO 	Mouse: using default window
2072.8408 	DATA 	Keypress: space
2074.0597 	DATA 	Keypress: space
2074.1157 	EXP 	window1: units = 'pix'
2074.9276 	DATA 	Keypress: f
2075.3995 	DATA 	Keypress: f
2075.9594 	DATA 	Keypress: f
2077.3114 	DATA 	Keypress: f
2077.6633 	DATA 	Keypress: j
2078.3914 	DATA 	Keypress: f
2078.7833 	DATA 	Keypress: j
2081.1917 	DATA 	Keypress: space
2081.1922 	INFO 	Mouse: using default window
2082.4596 	DATA 	Keypress: space
2082.5175 	EXP 	window1: units = 'pix'
2083.3197 	DATA 	Keypress: f
2083.7113 	DATA 	Keypress: f
2084.1113 	DATA 	Keypress: f
2084.6153 	DATA 	Keypress: f
2085.7194 	DATA 	Keypress: j
2086.1755 	DATA 	Keypress: j
2088.5515 	DATA 	Keypress: space
2088.5520 	INFO 	Mouse: using default window
2089.3793 	DATA 	Keypress: space
2090.9068 	DATA 	Keypress: space
2090.9655 	EXP 	window1: units = 'pix'
2091.8556 	DATA 	Keypress: f
2093.2315 	DATA 	Keypress: j
2093.6795 	DATA 	Keypress: j
2096.1116 	DATA 	Keypress: space
2096.1121 	INFO 	Mouse: using default window
2097.2052 	DATA 	Keypress: space
2097.2470 	EXP 	window1: units = 'pix'
2097.9996 	DATA 	Keypress: f
2098.7115 	DATA 	Keypress: f
2099.1993 	DATA 	Keypress: f
2100.1515 	DATA 	Keypress: j
2100.5595 	DATA 	Keypress: j
2105.0396 	DATA 	Keypress: space
2105.0401 	INFO 	Mouse: using default window
2105.8209 	DATA 	Keypress: space
